updatedTime,weatherId,weatherMain,temp,feels_like,temp_min,temp_max,humidity,visibility,windSpeed,windDeg,sunrise,sunset
1678382766,803,Clouds,276.83,270.91,276.51,277.6,94,4000,10.29,60,1678344904,1678385790
1678384692,500,Rain,276.77,270.43,276.45,277.55,94,5000,11.83,70,1678344905,1678385791
1678386292,803,Clouds,276.7,270.47,276.43,277.27,93,3500,11.32,60,1678344904,1678385790
1678388161,611,Snow,276.62,271.09,276.42,277.58,93,8000,8.75,70,1678344905,1678385791
1678389739,501,Rain,276.2,269.54,275.48,277.55,93,3400,12.35,50,1678344906,1678385792
1678391477,501,Rain,276.24,269.24,275.52,277.58,93,4500,13.89,50,1678344905,1678385791
1678393587,500,Rain,276.03,269.07,275.38,277.58,94,3600,13.38,50,1678344905,1678385791
1678395094,500,Rain,275.54,268.54,275.34,276.11,93,4000,12.86,50,1678344905,1678385791
1678397388,803,Clouds,275.57,269.09,275.34,276.22,93,4500,10.8,50,1678344905,1678385791
1678398739,611,Snow,275.72,269.29,275.34,276.44,94,7000,10.8,50,1678344906,1678385792
1678401002,501,Rain,275.66,269.07,275.38,276.47,94,5000,11.32,40,1678344905,1678385791
1678402452,501,Rain,275.21,268.76,274.52,276.47,95,5000,10.29,30,1678344905,1678385791
1678404120,611,Snow,274.55,267.55,274.29,275.71,93,4500,11.83,20,1678344904,1678385790
1678406032,601,Snow,274.78,267.9,274.46,275.32,95,4500,11.32,30,1678344904,1678385790
1678407646,601,Snow,274.82,267.95,274.4,275.88,94,4500,11.32,20,1678431162,1678472303
1678409560,601,Snow,274.8,268.07,274.29,275.93,94,5000,10.8,30,1678431161,1678472302
1678411802,600,Snow,274.85,268.28,274.27,275.58,94,4000,10.29,20,1678431162,1678472303
1678413603,611,Snow,274.63,268.15,274.27,275.36,93,3000,9.77,10,1678431162,1678472303
1678415024,611,Snow,273.99,268.23,273.48,275.33,95,1500,7.2,360,1678431162,1678472303
1678416935,601,Snow,273.74,268.37,273.18,275.38,95,1200,6.17,360,1678431161,1678472302
1678418858,601,Snow,273.74,267.91,273.18,275.38,95,2000,7.2,350,1678431161,1678472302
1678420762,600,Snow,273.86,267.86,273.35,275.32,95,3500,7.72,330,1678431161,1678472302
1678422382,601,Snow,273.8,267.78,273.29,275.27,95,3000,7.72,350,1678431162,1678472303
1678423939,601,Snow,273.62,267.54,273.12,274.77,95,2000,7.72,350,1678431163,1678472304
1678426190,600,Snow,273.68,268.05,273.18,274.82,95,2000,6.69,350,1678431161,1678472302
1678427460,600,Snow,273.81,268.22,273.35,274.82,95,2500,6.69,360,1678431161,1678472302
1678429674,601,Snow,273.79,267.38,273.33,274.8,95,2500,8.75,10,1678431162,1678472303
1678431287,601,Snow,273.86,268.77,273.35,275.32,94,10000,5.66,20,1678431161,1678472302
1678432933,601,Snow,273.8,269.95,273.29,275.27,93,10000,3.6,340,1678431162,1678472303
1678434835,802,Clouds,273.66,269.78,272.48,275.27,94,10000,3.6,320,1678431162,1678472303
1678436421,500,Rain,273.71,269.47,272.54,274.82,95,10000,4.12,300,1678431161,1678472302
1678438661,601,Snow,273.85,269.32,273.48,274.77,93,10000,4.63,300,1678431162,1678472303
1678440139,500,Rain,273.89,269.37,272.33,275.33,94,10000,4.63,300,1678431163,1678472304
1678441833,501,Rain,274.47,270.41,273.54,275.88,93,10000,4.12,280,1678431161,1678472302
1678443739,501,Rain,274.84,270.86,274.48,275.33,93,10000,4.12,280,1678431163,1678472304
1678445665,803,Clouds,275.01,271.07,274.48,275.88,93,10000,4.12,300,1678431162,1678472303
1678447254,803,Clouds,275.87,271.83,274.54,277.54,90,10000,4.63,300,1678431161,1678472302
1678449163,803,Clouds,276.19,272.86,274.79,278.05,88,10000,3.6,290,1678431162,1678472303
1678451402,803,Clouds,276.58,273.34,275.38,278.65,87,10000,3.6,280,1678431162,1678472303
1678453204,803,Clouds,277.04,274.25,275.94,278.09,83,10000,3.09,300,1678431162,1678472303
1678454540,803,Clouds,277.69,275.04,276.48,278.44,80,10000,3.09,330,1678431163,1678472304
1678456743,803,Clouds,278.11,275.94,277.52,278.69,71,10000,2.57,320,1678431162,1678472303
1678457807,803,Clouds,278.6,276.53,277.68,279.76,61,10000,2.57,50,1678431162,1678472303
1678460084,802,Clouds,278.93,277.37,278.48,279.23,53,10000,2.06,50,1678431162,1678472303
1678462016,803,Clouds,278.93,277.65,278.48,279.23,55,10000,1.79,70,1678431162,1678472303
1678463957,801,Clouds,278.86,276.45,278.48,279.64,55,10000,3.09,200,1678431162,1678472303
1678465543,801,Clouds,278.58,275.77,278.16,279.68,59,10000,3.6,80,1678431162,1678472303
1678467461,801,Clouds,278.49,275.66,278.18,279.21,57,10000,3.6,140,1678431161,1678472302
1678469390,801,Clouds,277.82,275.19,277.36,278.16,60,10000,3.09,90,1678431162,1678472303
1678470661,801,Clouds,276.88,274.06,276.54,277.7,57,10000,3.09,90,1678431161,1678472302
1678472918,801,Clouds,275.59,272.95,274.05,276.71,69,10000,2.57,90,1678431161,1678472302
1678474340,802,Clouds,274.31,271.77,274,275.64,70,10000,2.24,90,1678431163,1678472304
1678476602,800,Clear,274.4,272.76,273.52,275.31,74,10000,1.54,140,1678431162,1678472303
1678478377,800,Clear,274.55,272.93,273.91,275.32,76,10000,1.54,130,1678431161,1678472302
1678479976,800,Clear,273.86,272.14,272.54,275.32,78,10000,1.54,130,1678431161,1678472302
1678481906,800,Clear,273.58,271.82,272.52,275.31,79,10000,1.54,0,1678431162,1678472303
1678483802,800,Clear,273.77,272.04,271.52,275.94,79,10000,1.54,0,1678431162,1678472303
1678485105,800,Clear,273.02,269.9,271.54,275.32,80,10000,2.57,90,1678431161,1678472302
1678487286,800,Clear,272.41,269.18,271.52,273.68,83,10000,2.57,90,1678431162,1678472303
1678488658,803,Clouds,273.61,271.16,271.54,276.43,82,10000,2.06,100,1678431161,1678472302
1678490939,802,Clouds,273.8,270.35,271.66,276.42,81,10000,3.09,130,1678431162,1678472303
1678492232,803,Clouds,273.65,270.17,271.52,276.98,81,10000,3.09,130,1678431162,1678472303
1678494139,803,Clouds,273.93,272.22,271.48,278.05,82,10000,1.54,0,1678517419,1678558815
1678496063,803,Clouds,274.42,272.78,272.24,278.1,81,10000,1.54,100,1678517417,1678558813
1678497661,803,Clouds,274.81,274.81,272.54,278.1,82,10000,1.03,0,1678517417,1678558813
1678499619,803,Clouds,274.61,274.61,272.52,276.49,83,10000,1.03,0,1678517418,1678558814
1678501654,600,Snow,274.61,273,272.52,276.49,84,10000,1.54,0,1678517418,1678558814
1678503486,600,Snow,274.94,271.73,273.52,276.49,84,10000,3.09,140,1678517418,1678558814
1678505003,500,Rain,275.46,273.32,273.52,278.09,83,10000,2.06,200,1678517418,1678558814
1678506739,500,Rain,275.73,274.28,274.21,278.05,83,10000,1.54,180,1678517419,1678558815
1678508850,500,Rain,275.95,273.89,273.54,278.1,83,10000,2.06,120,1678517417,1678558813
1678510755,500,Rain,276.26,272.32,275.02,278.1,83,10000,4.63,160,1678517417,1678558813
1678512051,803,Clouds,275.84,273.76,275,276.98,87,10000,2.06,130,1678517418,1678558814
1678513939,500,Rain,275.53,272.44,274.96,275.9,90,10000,3.09,160,1678517419,1678558815
1678516020,500,Rain,275.65,272.2,275,276.42,90,10000,3.6,150,1678517418,1678558814
1678517886,803,Clouds,275.83,272.08,275,276.98,90,10000,4.12,140,1678517418,1678558814
1678519690,500,Rain,276.01,273.01,275.36,276.68,90,10000,3.09,140,1678517418,1678558814
1678521602,500,Rain,276.57,273.32,275.36,277.53,88,10000,3.6,150,1678517418,1678558814
1678523287,501,Rain,276.91,272.4,275.36,278.09,87,10000,6.17,150,1678517418,1678558814
1678524769,500,Rain,277.05,272.58,275.91,278.09,86,10000,6.17,130,1678517418,1678558814
1678526683,803,Clouds,277.39,272.8,276.47,278.09,84,10000,6.69,140,1678517418,1678558814
1678528685,803,Clouds,277.78,273.3,277.22,278.16,84,10000,6.69,140,1678517418,1678558814
1678530169,803,Clouds,277.93,273.13,277.04,278.54,84,10000,7.72,140,1678517417,1678558813
1678532071,500,Rain,277.73,272.87,277.04,278.18,87,10000,7.72,140,1678517417,1678558813
1678533810,501,Rain,277.55,273.01,277.22,278.09,89,10000,6.69,140,1678517418,1678558814
1678535539,501,Rain,277.4,272.82,276.99,277.64,89,6000,6.69,140,1678517419,1678558815
1678537803,601,Snow,276.78,271.83,276.52,277.05,91,6000,7.2,140,1678517418,1678558814
1678539075,803,Clouds,276.95,272.45,276.54,277.6,91,6000,6.17,140,1678517417,1678558813
1678541402,500,Rain,277.72,273.43,277.22,278.68,91,10000,6.17,130,1678517418,1678558814
1678543202,501,Rain,278.11,273.72,277.52,278.69,91,6000,6.69,130,1678517418,1678558814
1678544816,803,Clouds,278.54,274.28,278.35,278.74,91,8000,6.69,130,1678517417,1678558813
1678546422,803,Clouds,278.68,274.1,278.33,279.24,91,8000,7.72,140,1678517418,1678558814
1678548009,803,Clouds,279,274.52,278.54,279.7,92,8000,7.72,140,1678517417,1678558813
1678549941,803,Clouds,279.1,274.65,278.52,279.68,93,4000,7.72,140,1678517418,1678558814
1678551865,803,Clouds,279.55,275.07,279.2,279.83,92,6000,8.23,140,1678517418,1678558814
1678553708,803,Clouds,279.62,275.66,279.2,280.14,92,4000,6.69,140,1678517418,1678558814
1678555686,803,Clouds,279.67,276.11,278.69,280.14,92,3000,5.66,140,1678517418,1678558814
1678557271,803,Clouds,279.9,276.84,278.71,280.16,94,6000,4.63,150,1678517417,1678558813
1678558883,803,Clouds,280.08,277.07,278.71,280.71,94,6000,4.63,150,1678517417,1678558813
1678561132,803,Clouds,281.37,277.45,279.52,283.68,95,5000,8.23,220,1678517418,1678558814
1678562720,803,Clouds,282.97,279.66,281.54,283.71,94,5000,7.72,240,1678517417,1678558813
1678564326,803,Clouds,283.22,282.74,282.52,283.69,94,5000,7.72,240,1678517418,1678558814
1678566602,803,Clouds,283.19,282.68,282.53,283.69,93,7000,8.75,250,1678517418,1678558814
1678568179,803,Clouds,283.19,282.65,282.53,283.69,92,10000,8.75,250,1678517418,1678558814
1678570088,803,Clouds,283.13,279.38,282.53,283.69,92,10000,9.77,250,1678517418,1678558814
1678571455,803,Clouds,283.13,279.38,282.53,283.69,90,10000,9.77,250,1678517418,1678558814
1678573274,300,Drizzle,283.05,279.51,282.53,283.69,90,10000,8.75,240,1678517418,1678558814
1678575178,803,Clouds,282.97,279.4,282.54,283.18,90,10000,8.75,240,1678517417,1678558813
1678577212,701,Mist,282.76,278.89,281.98,283.69,91,5000,9.77,250,1678517418,1678558814
1678578691,803,Clouds,282.65,278.75,281.99,283.71,90,10000,9.77,250,1678517417,1678558813
1678580607,802,Clouds,282.5,278.92,281.42,283.16,88,10000,8.23,240,1678603674,1678645325
1678582474,803,Clouds,282.46,278.87,282.22,283.13,85,10000,8.23,240,1678603674,1678645325
1678584446,300,Drizzle,282.48,278.76,282.24,283.15,85,10000,8.75,240,1678603673,1678645324
1678586037,803,Clouds,282.43,278.7,281.99,283.15,86,10000,8.75,240,1678603673,1678645324
1678588033,300,Drizzle,282.25,278.34,281.42,283.13,87,10000,9.26,240,1678603674,1678645325
1678589852,803,Clouds,281.98,277.98,281.42,283.13,87,10000,9.26,240,1678603674,1678645325
1678591434,803,Clouds,282.12,278.42,281.43,283.15,86,10000,8.23,240,1678603673,1678645324
1678593602,803,Clouds,282.08,278.37,281.42,283.13,86,10000,8.23,240,1678603674,1678645325
1678594946,801,Clouds,281.81,278.16,281.38,282.01,84,10000,7.72,220,1678603675,1678645325
1678596856,803,Clouds,281.89,278.26,281.42,282.6,85,10000,7.72,220,1678603674,1678645325
1678598757,803,Clouds,281.87,277.84,281.43,282.07,84,10000,9.26,230,1678603673,1678645324
1678600346,803,Clouds,281.87,277.84,281.43,282.07,84,10000,9.26,230,1678603673,1678645324
1678602102,803,Clouds,281.86,278.37,281.42,282.05,84,10000,7.2,220,1678603674,1678645325
1678604193,803,Clouds,281.78,278.27,281.52,282.05,85,10000,7.2,220,1678603674,1678645325
1678606133,803,Clouds,281.74,278.22,281.42,282.05,86,10000,7.2,220,1678603674,1678645325
1678607720,803,Clouds,281.83,278.33,281.43,282.38,86,10000,7.2,220,1678603673,1678645324
1678609344,803,Clouds,282,278.4,281.52,282.36,85,10000,7.72,220,1678603674,1678645325
1678611562,803,Clouds,282.29,278.78,281.52,282.91,84,10000,7.72,220,1678603674,1678645325
1678613402,803,Clouds,283.09,280.1,282.52,284.03,81,10000,6.69,220,1678603674,1678645325
1678614739,803,Clouds,283.55,282.73,282.64,284.21,80,10000,6.69,220,1678603676,1678645326
1678616885,803,Clouds,284.58,283.76,283.52,285.69,76,10000,5.14,210,1678603674,1678645325
1678618534,803,Clouds,285.89,285,284.7,286.27,68,10000,5.14,180,1678603673,1678645324
1678620602,803,Clouds,285.75,284.87,285.36,286.25,69,10000,7.2,210,1678603674,1678645325
1678622335,803,Clouds,285.96,285.1,285.36,286.25,69,10000,7.2,210,1678603674,1678645325
1678624086,803,Clouds,285.5,284.75,284.68,286.25,75,10000,8.23,210,1678603674,1678645325
1678625539,803,Clouds,285.72,285.04,284.64,286.77,77,10000,8.23,210,1678603676,1678645326
1678627795,803,Clouds,286.13,285.49,285.38,286.82,77,10000,9.26,220,1678603673,1678645324
1678629086,803,Clouds,286.04,285.42,285.54,286.68,78,10000,9.26,220,1678603673,1678645324
1678631016,803,Clouds,285.9,285.29,285.31,286.25,79,10000,9.26,210,1678603674,1678645325
1678632837,803,Clouds,285.92,285.32,285.52,286.14,79,10000,9.26,210,1678603674,1678645325
1678634864,803,Clouds,285.97,285.4,285.38,286.27,80,10000,9.26,210,1678603673,1678645324
1678636451,803,Clouds,285.65,285.07,285.32,285.96,81,10000,9.26,210,1678603673,1678645324
1678638070,803,Clouds,285.5,284.93,285.31,285.69,82,10000,5.66,210,1678603674,1678645325
1678640046,500,Rain,285.69,285.14,284.68,286.14,82,10000,8.75,210,1678603674,1678645325
1678641897,500,Rain,285.54,284.98,284.52,286.14,82,10000,7.2,200,1678603674,1678645325
1678643762,500,Rain,285.33,284.77,284.52,285.94,83,10000,7.2,200,1678603674,1678645325
1678645466,803,Clouds,284.6,284.05,283.72,285.14,86,10000,5.14,200,1678603674,1678645325
1678647085,500,Rain,284.39,283.84,283.54,285.16,87,10000,5.14,200,1678603673,1678645324
1678648940,500,Rain,284.4,283.88,283.48,284.79,88,10000,3.6,130,1678603676,1678645326
1678650946,500,Rain,284.25,283.71,283.54,284.85,88,7000,3.6,130,1678603673,1678645324
1678652540,500,Rain,284.25,283.74,283.48,285.34,89,8000,7.2,210,1678603676,1678645326
1678654711,803,Clouds,284.44,284,283.52,285.94,91,8000,7.2,210,1678603674,1678645325
1678656376,803,Clouds,284.78,284.32,283.89,285.94,89,8000,7.72,220,1678603674,1678645325
1678657965,501,Rain,285.55,285.14,284.46,286.51,88,10000,7.72,220,1678603673,1678645324
1678659852,501,Rain,285.64,285.24,285,286.49,88,10000,10.29,210,1678603674,1678645325
1678661786,803,Clouds,285.4,284.98,285,285.94,88,10000,10.29,210,1678603674,1678645325
1678663734,803,Clouds,285.62,285.22,284.76,286.49,88,10000,12.35,210,1678603674,1678645325
1678665333,803,Clouds,285.6,285.2,284.77,286.16,88,10000,12.35,210,1678603673,1678645324
1678667256,501,Rain,285.94,285.52,285.54,286.51,86,10000,9.77,210,1678689929,1678731834
1678669164,520,Rain,285.8,285.39,285.54,286.16,87,7000,9.77,210,1678689929,1678731834
1678670759,803,Clouds,285.6,285.17,284.77,286.16,87,10000,11.32,210,1678689929,1678731834
1678672667,501,Rain,285.75,285.34,285.32,286.16,87,10000,11.32,210,1678689929,1678731834
1678674140,803,Clouds,285.8,285.37,285.48,286.11,86,10000,10.8,220,1678689931,1678731836
1678675897,803,Clouds,285.64,285.14,285,286.14,84,10000,10.8,220,1678689930,1678731835
1678677774,803,Clouds,285.64,285.11,284.8,286.14,83,10000,11.32,210,1678689930,1678731835
1678680001,803,Clouds,284.89,284.31,284.21,285.7,84,10000,11.32,210,1678689929,1678731834
1678681339,520,Rain,284.04,283.35,283.29,284.64,83,10000,10.29,210,1678689931,1678731836
1678683143,520,Rain,283.61,282.88,283.33,284.24,83,6000,9.26,220,1678689930,1678731835
1678684939,520,Rain,283.35,282.67,282.64,284.21,86,10000,9.77,230,1678689931,1678731836
1678687202,520,Rain,283.61,282.96,282.68,284.8,86,10000,9.77,230,1678689930,1678731835
1678688886,803,Clouds,283.56,282.9,283.09,284.24,86,10000,10.29,210,1678689930,1678731835
1678690319,803,Clouds,283.56,282.95,283.09,284.24,88,10000,10.29,210,1678689930,1678731835
1678692487,803,Clouds,283.63,282.98,283.33,283.92,86,10000,10.29,220,1678689930,1678731835
1678694144,803,Clouds,283.73,283.12,283.33,284.24,87,10000,10.29,220,1678689930,1678731835
1678696062,803,Clouds,283.9,283.33,283.33,284.47,88,10000,9.77,220,1678689930,1678731835
1678697561,803,Clouds,284.19,283.62,283.68,284.8,87,10000,9.77,220,1678689930,1678731835
1678699556,803,Clouds,284.72,284.18,284.46,285.05,86,10000,5.66,220,1678689929,1678731834
1678701469,300,Drizzle,284.75,284.16,284.46,285.05,84,10000,10.29,220,1678689929,1678731834
1678703286,310,Drizzle,285.08,284.55,284.52,285.58,85,6000,9.26,230,1678689930,1678731835
1678704815,803,Clouds,285.06,284.53,284.52,285.69,85,10000,8.75,220,1678689930,1678731835
1678706616,300,Drizzle,285.66,285.16,285.31,285.94,84,10000,9.26,230,1678689930,1678731835
1678708560,803,Clouds,286.1,285.62,285.36,286.8,83,10000,8.75,230,1678689930,1678731835
1678710489,803,Clouds,286.53,286.04,285.68,287.36,81,10000,10.8,230,1678689930,1678731835
1678711940,803,Clouds,286.93,286.4,286.48,287.18,78,10000,11.83,230,1678689931,1678731836
1678714029,803,Clouds,286.76,286.21,285.54,287.27,78,10000,10.8,230,1678689929,1678731834
1678715632,520,Rain,286.27,285.65,285.93,286.7,77,10000,10.29,230,1678689929,1678731834
1678717242,520,Rain,284.45,283.93,283.54,285.93,88,8000,8.23,270,1678689929,1678731834
1678719163,520,Rain,283.32,282.72,282.54,283.91,89,8000,7.2,320,1678689929,1678731834
1678721102,803,Clouds,282.7,279.94,281.98,283.47,89,10000,5.66,320,1678689930,1678731835
1678723086,803,Clouds,282.43,279.26,281.98,282.68,88,10000,6.69,320,1678689930,1678731835
1678724616,500,Rain,281.83,278.66,281.27,282.38,87,10000,6.17,300,1678689929,1678731834
1678726801,803,Clouds,281.58,278.34,281.11,282.05,85,10000,6.17,320,1678689930,1678731835
1678728420,803,Clouds,281.59,277.87,281.11,282.05,84,10000,7.72,310,1678689930,1678731835
1678730193,803,Clouds,281.08,277.25,280.52,281.68,85,10000,7.6,310,1678689930,1678731835
1678731740,803,Clouds,280.61,276.76,279.72,281.45,80,10000,7.2,310,1678689931,1678731836
1678733732,802,Clouds,280.07,276.23,279.03,280.94,78,10000,6.71,300,1678689930,1678731835
1678735686,802,Clouds,279.75,276.01,279.03,280.38,77,10000,6.17,300,1678689930,1678731835
1678737075,802,Clouds,279.32,275.1,278.47,279.83,77,10000,7.2,300,1678689930,1678731835
1678739099,802,Clouds,278.77,274.22,278.49,279.26,79,10000,7.72,290,1678689929,1678731834
1678740960,802,Clouds,278.41,273.75,277.36,279.27,78,10000,7.72,300,1678689930,1678731835
1678742973,801,Clouds,277.96,273.21,276.7,278.74,80,10000,7.6,300,1678689929,1678731834
1678744261,801,Clouds,277.74,273.24,276.7,278.74,80,10000,6.71,290,1678689929,1678731834
1678746199,801,Clouds,277.44,272.68,276.52,278.16,79,10000,7.2,280,1678689930,1678731835
1678747809,801,Clouds,276.9,271.98,275.68,278.13,78,10000,7.2,270,1678689930,1678731835
1678749845,801,Clouds,276.97,272.26,276.25,278.13,78,10000,6.71,270,1678689930,1678731835
1678751661,801,Clouds,276.52,271.68,275.14,277.58,80,10000,6.71,260,1678689930,1678731835
1678753462,802,Clouds,276.36,271.7,275.14,278.13,81,10000,6.17,270,1678776186,1678818346
1678755501,801,Clouds,276.2,271.5,275.14,277.58,84,10000,6.17,270,1678776185,1678818346
1678757211,803,Clouds,276.34,271.9,275.14,277.58,84,10000,5.66,270,1678776186,1678818346
1678759004,803,Clouds,276.44,271.59,275.16,277.6,86,9000,6.69,280,1678776184,1678818344
1678760923,803,Clouds,275.94,270.55,275.16,276.7,86,8000,7.72,310,1678776184,1678818344
1678762800,520,Rain,275.25,270.05,274.02,276.66,91,10000,6.71,320,1678776185,1678818345
1678764479,500,Rain,275.7,271.09,275.52,276.47,90,10000,5.66,340,1678776186,1678818346
1678766399,803,Clouds,275.52,270.87,274.54,276.49,90,10000,5.66,340,1678776184,1678818344
1678767480,803,Clouds,275.51,271.69,274.52,276.47,90,10000,4.12,300,1678776186,1678818346
1678769634,803,Clouds,275.22,270.75,274.05,276.49,90,10000,5.14,300,1678776184,1678818344
1678771551,803,Clouds,274.83,270.26,273.7,275.93,90,10000,5.14,290,1678776184,1678818344
1678773487,802,Clouds,274.44,269.77,273.47,275.91,89,10000,5.14,280,1678776186,1678818346
1678775076,802,Clouds,274.16,269.42,273.47,275.36,90,10000,5.14,280,1678776185,1678818346
1678776661,802,Clouds,274.39,270.31,273.52,274.83,88,10000,4.12,260,1678776185,1678818346
1678778540,801,Clouds,274.36,269.96,273.44,275,87,10000,4.63,220,1678776187,1678818347
1678780784,801,Clouds,274.9,270.63,273.49,275.6,86,10000,4.63,220,1678776184,1678818344
1678782056,801,Clouds,275.27,270.55,273.49,277.04,86,10000,5.66,240,1678776184,1678818344
1678784282,803,Clouds,275.92,271.14,274.05,277.6,85,10000,6.17,220,1678776184,1678818344
1678785880,802,Clouds,276.79,271.84,275.54,277.6,82,10000,7.2,220,1678776184,1678818344
1678787805,802,Clouds,277.54,273.2,276.54,278.15,80,10000,6.17,230,1678776184,1678818344
1678789388,802,Clouds,278.2,273.66,277.54,278.71,78,10000,7.2,220,1678776184,1678818344
1678791601,501,Rain,278.72,273.99,278.52,279.24,76,10000,8.23,240,1678776186,1678818346
1678793401,803,Clouds,278.52,273.58,278.52,279.68,75,10000,8.75,240,1678776186,1678818346
1678794890,803,Clouds,280.16,275.59,279.52,281.25,72,10000,9.26,250,1678776186,1678818346
1678796488,520,Rain,280.36,276.13,279.52,281.25,69,10000,8.23,250,1678776185,1678818346
1678798724,803,Clouds,279,274.06,277.68,279.52,77,10000,9.26,270,1678776185,1678818346
1678800589,803,Clouds,278.87,273.89,277.68,279.8,80,10000,9.26,270,1678776186,1678818346
1678801912,803,Clouds,278.87,274.03,278.15,279.21,80,10000,8.75,270,1678776184,1678818344
1678804159,803,Clouds,279.65,275.36,278.68,280.31,78,10000,7.72,240,1678776185,1678818346
1678805139,501,Rain,280,276.15,278.68,280.69,75,10000,6.69,270,1678776186,1678818346
1678807344,803,Clouds,278.5,273.71,277.52,280.14,80,10000,8.23,280,1678776186,1678818346
1678809204,802,Clouds,277.34,272.36,276.52,278.65,83,10000,7.72,320,1678776186,1678818346
1678810874,802,Clouds,278,274,277.68,278.52,84,10000,5.66,270,1678776185,1678818346
1678812778,801,Clouds,278.49,274.85,277.79,279.29,80,10000,5.14,270,1678776184,1678818344
1678815001,801,Clouds,278.52,273.89,277.77,279.2,78,10000,7.72,280,1678776186,1678818346
1678816686,801,Clouds,278.63,274.38,278.13,278.92,78,10000,6.71,280,1678776186,1678818346
1678818279,801,Clouds,278.13,274.4,277.58,278.52,80,10000,5.14,280,1678776185,1678818346
1678820205,801,Clouds,277.16,273.44,276.25,277.8,81,10000,4.63,290,1678776185,1678818346
1678821740,802,Clouds,276.42,272.25,274.64,277.55,81,10000,5.14,290,1678776187,1678818347
1678823839,802,Clouds,276.64,272.53,274.68,277.25,79,10000,5.14,290,1678776186,1678818346
1678825670,801,Clouds,275.94,272.22,274.7,277.04,81,10000,4.12,270,1678776184,1678818344
1678827596,801,Clouds,276.13,272.16,274.68,276.69,79,10000,4.63,270,1678776185,1678818346
1678829403,801,Clouds,275.86,271.82,274.68,276.69,79,10000,4.63,240,1678776186,1678818346
1678831119,801,Clouds,275.21,271.01,274.03,276.14,81,10000,4.63,240,1678776185,1678818346
1678832727,801,Clouds,275.03,271.45,273.68,275.87,82,10000,3.6,200,1678776186,1678818346
1678834339,801,Clouds,275.1,271.53,273.64,276.11,81,10000,3.6,200,1678776187,1678818347
1678836537,801,Clouds,274.99,271.79,273.68,276.14,82,10000,3.09,250,1678776186,1678818346
1678837875,801,Clouds,274.83,271.59,273.68,275.58,82,10000,3.09,220,1678776185,1678818346
1678840171,801,Clouds,275.16,272.44,274.03,275.94,80,10000,2.57,260,1678862441,1678904856
1678842002,801,Clouds,275.07,271.88,274.03,275.94,81,10000,3.09,260,1678862441,1678904856
1678843305,801,Clouds,274.36,270.27,273.68,275.14,83,10000,4.12,220,1678862441,1678904856
1678845162,801,Clouds,273.91,269.72,273.33,274.48,83,10000,4.12,220,1678862442,1678904857
1678846816,801,Clouds,273.64,270.64,272.77,274.52,83,10000,2.57,200,1678862441,1678904856
1678849202,803,Clouds,273.88,270.92,272.77,275.38,83,10000,2.57,210,1678862441,1678904856
1678850612,803,Clouds,274.03,270.23,272.24,275.96,85,10000,3.6,170,1678862439,1678904854
1678852339,803,Clouds,274.11,270.33,272.18,276.45,83,10000,3.6,170,1678862442,1678904857
1678854118,803,Clouds,274.37,271.5,272.22,276.98,83,10000,2.57,180,1678862441,1678904856
1678856359,803,Clouds,274.72,271.92,273.33,276.98,84,10000,2.57,180,1678862441,1678904856
1678857951,803,Clouds,275.19,273,273.35,277.54,82,10000,2.06,190,1678862439,1678904854
1678859536,803,Clouds,275.56,273.43,273.91,278.1,81,10000,2.06,160,1678862439,1678904854
1678861787,500,Rain,275.96,273.9,274.26,277.54,81,10000,2.06,160,1678862439,1678904854
1678863379,500,Rain,276.53,274.07,274.82,278.1,80,10000,2.57,150,1678862439,1678904854
1678865283,500,Rain,276.99,273.23,274.82,278.18,80,10000,4.63,200,1678862439,1678904854
1678866900,500,Rain,277.22,273.51,275.36,278.16,80,10000,4.63,200,1678862441,1678904856
1678868540,500,Rain,277.21,273.78,275.88,278.05,83,10000,4.12,180,1678862442,1678904857
1678870698,500,Rain,277.78,274.8,277.22,278.16,83,10000,3.6,180,1678862441,1678904856
1678872521,500,Rain,277.67,275.01,277.36,278.09,85,10000,3.09,130,1678862441,1678904856
1678873939,500,Rain,277.77,276.01,277.33,278.12,87,10000,2.06,130,1678862442,1678904857
1678876132,500,Rain,278.01,274.77,277.52,278.68,89,10000,4.12,150,1678862441,1678904856
1678877762,500,Rain,278.52,276.34,278.33,278.72,90,10000,2.68,147,1678862441,1678904856
1678879802,500,Rain,279.04,275.54,278.52,279.8,90,10000,5.14,140,1678862441,1678904856
1678881565,500,Rain,279.37,275.95,278.52,280.36,90,10000,5.14,140,1678862441,1678904856
1678883158,500,Rain,280.22,276.8,279.54,280.96,89,10000,5.66,180,1678862439,1678904854
1678884774,500,Rain,280.46,276.73,279.52,280.94,90,10000,6.69,150,1678862441,1678904856
1678886685,500,Rain,281,277.6,280.32,281.7,89,10000,6.17,180,1678862439,1678904854
1678888302,803,Clouds,281.36,277.57,280.32,282.7,88,10000,7.72,160,1678862439,1678904854
1678890230,500,Rain,281.55,277.82,280.31,282.68,88,10000,7.72,150,1678862441,1678904856
1678892402,500,Rain,281.79,278.61,280.52,282.68,90,10000,6.17,150,1678862441,1678904856
1678893740,500,Rain,282.25,279.03,280.83,283.64,89,10000,6.69,180,1678862442,1678904857
1678895650,501,Rain,282.29,278.93,280.87,283.68,89,10000,7.2,150,1678862441,1678904856
1678897667,501,Rain,282.29,278.78,280.87,283.68,90,10000,7.72,190,1678862441,1678904856
